,T_ext,T1_L1,T2_L1,T3_L1,T4_L1,T5_L1,T6_L1,T7_L1,T8_L1,T9_L1,H1_L1,H2_L1,H3_L1,H4_L1,H5_L1,H6_L1,H7_L1,H8_L1,H9_L1,P1_L1,P2_L1,P3_L1,P4_L1,P5_L1,P6_L1,P7_L1,P8_L1,P9_L1,T1_L2,T2_L2,T3_L2,T4_L2,T9_L2,H1_L2,H2_L2,H3_L2,H4_L2,H9_L2,P1_L2,P2_L2,P3_L2,P4_L2,P9_L2,T7_L2,H7_L2,P7_L2
2023-12-07 14:00:00,279.84999999999997,299.53125,345.59999999999997,281.7,273.1078084204565,273.1078084204565,273.1078084204565,264.34375,264.34375,264.34375,479262.186864609,513291.7605006187,221338.67393502276,221338.67393502276,199897.0349696693,430917.89403752366,199897.0349696693,430917.89403752366,434776.9555561464,2739835.3162569674,4571875.0,4571875.0,3481250.0,3481250.0,3481250.0,2739835.3162569674,2739835.3162569674,2739835.3162569674,269.11249999999995,346.65,264.34375,,238.85625000000098,467097.859101787,529304.4062757284,199897.0349696693,,436333.25900256913,1232535.2083518323,2739835.3162569674,2739835.3162569674,,1232535.2083518323,238.85625,199897.0349696693,1232535.2083518323
2023-12-07 15:00:00,279.38124999999997,294.325,340.45,281.78749999999997,273.09424597343485,273.09424597343485,273.09424597343485,264.65,264.65,264.65,473047.9716561273,507111.0903293518,221559.2151754777,221559.2151754777,199863.94513942167,430925.77294396324,199863.94513942167,430925.77294396324,434679.2019515432,2763587.018318259,4586875.0,4586875.0,3479999.9999999995,3479999.9999999995,3479999.9999999995,2763587.018318259,2763587.018318259,2763587.018318259,268.45624999999995,345.79999999999995,264.65,,239.40000000000708,466128.0543419944,528246.8887961695,199863.94513942167,,436408.51576511527,1256098.6079239189,2763587.018318259,2763587.018318259,,1256098.6079239189,239.39999999999998,199863.94513942167,1256098.6079239189
2023-12-07 16:00:00,279.35625,295.6875,341.7,281.59375,273.18910776126586,273.18910776126586,273.18910776126586,264.75624999999997,264.75624999999997,264.75624999999997,474504.06908866635,508566.14819721127,221001.36423416893,221001.36423416893,200095.4737231633,430870.5239725985,200095.4737231633,430870.5239725985,434644.7249647689,2771862.524853985,4589375.0,4589375.0,3488750.0000000005,3488750.0000000005,3488750.0000000005,2771862.524853985,2771862.524853985,2771862.524853985,268.66875,346.625,264.75624999999997,,239.11875000000282,466507.74356780254,529033.0886794581,200095.4737231633,,436370.0679603237,1243869.5327844874,2771862.524853985,2771862.524853985,,1243869.5327844874,239.11874999999998,200095.4737231633,1243869.5327844874
2023-12-07 17:00:00,279.2676470588235,295.5911764705882,341.17941176470583,281.5441176470588,273.11339191350197,273.11339191350197,273.11339191350197,264.58529411764704,264.58529411764704,264.58529411764704,474565.8536069113,508131.5823910868,220898.8753236414,220898.8753236414,199910.65880398848,430914.6484446468,199910.65880398848,430914.6484446468,434700.05594440043,2758556.137139452,4569411.7647058815,4569411.7647058815,3481764.7058823523,3481764.7058823523,3481764.7058823523,2758556.137139452,2758556.137139452,2758556.137139452,268.57941176470587,345.5735294117647,264.58529411764704,,239.22647058824097,466354.8903491763,528052.4665494622,199910.65880398848,,436384.91510072054,1248542.9195511863,2758556.137139452,2758556.137139452,,1248542.9195511863,239.22647058823526,199910.65880398848,1248542.9195511863
2023-12-07 18:00:00,279.375,295.5,340.79999999999995,281.325,273.1958768851668,273.1958768851668,273.1958768851668,264.6875,264.6875,264.6875,474358.68795002316,507949.73134368606,220332.93610330787,220332.93610330787,200112.00255017373,430866.5689893575,200112.00255017373,430866.5689893575,434667.0668259604,2766505.7162418067,4540000.0,4540000.0,3489374.9999999995,3489374.9999999995,3489374.9999999995,2766505.7162418067,2766505.7162418067,2766505.7162418067,268.61249999999995,345.9375,264.6875,,239.4375000000025,466257.2593557008,528366.0233709771,200112.00255017373,,436413.56440237665,1257735.8274978795,2766505.7162418067,2766505.7162418067,,1257735.8274978795,239.43749999999997,200112.00255017373,1257735.8274978795
2023-12-07 19:00:00,279.53125,299.65625,345.17499999999995,281.09375,273.09424597343485,273.09424597343485,273.09424597343485,263.70624999999995,263.70624999999995,263.70624999999995,479998.2681174372,513109.6138039539,219687.08833258107,219687.08833258107,199863.94513942167,430925.77294396324,199863.94513942167,430925.77294396324,434972.81700159144,2690872.8270459664,4535625.0,4535625.0,3479999.9999999995,3479999.9999999995,3479999.9999999995,2690872.8270459664,2690872.8270459664,2690872.8270459664,268.98749999999995,344.36249999999995,263.70624999999995,,239.30000000000263,466707.1245287944,527332.118322124,199863.94513942167,,436394.96319135086,1251740.3761980976,2690872.8270459664,2690872.8270459664,,1251740.3761980976,239.29999999999998,199863.94513942167,1251740.3761980976
2023-12-07 20:00:00,281.45,295.58124999999995,346.125,283.41249999999997,273.1078084204565,273.1078084204565,273.1078084204565,264.03125,264.03125,264.03125,475105.78450125974,512238.2199617544,225906.34425634387,225906.34425634387,199897.0349696693,430917.89403752366,199897.0349696693,430917.89403752366,434874.2439552426,2715753.3220756976,4765000.0,4765000.0,3481250.0,3481250.0,3481250.0,2715753.3220756976,2715753.3220756976,2715753.3220756976,269.42499999999995,346.60625,264.03125,,238.85625000000098,467400.8682467616,529443.8531402302,199897.0349696693,,436333.25900256913,1232535.2083518323,2715753.3220756976,2715753.3220756976,,1232535.2083518323,238.85625,199897.0349696693,1232535.2083518323
2023-12-07 21:00:00,282.91249999999997,297.5875,349.51874999999995,284.5,273.09424597343485,273.09424597343485,273.09424597343485,263.58124999999995,263.58124999999995,263.58124999999995,477803.93807283044,515162.9594982885,228859.70441260366,228859.70441260366,199863.94513942167,430925.77294396324,199863.94513942167,430925.77294396324,435010.02826128085,2681347.9887697967,4891250.0,4891250.0,3479999.9999999995,3479999.9999999995,3479999.9999999995,2681347.9887697967,2681347.9887697967,2681347.9887697967,269.65,345.29999999999995,263.58124999999995,,239.2062500000039,467408.392799002,528367.9529103059,199863.94513942167,,436382.13956744806,1247664.676532855,2681347.9887697967,2681347.9887697967,,1247664.676532855,239.20624999999998,199863.94513942167,1247664.676532855
2023-12-07 22:00:00,284.5558823529411,297.43823529411765,353.17352941176466,286.27941176470586,273.10062874894305,273.10062874894305,273.10062874894305,263.80294117647054,263.80294117647054,263.80294117647054,477425.6189369879,517676.9997200358,233777.74477794272,233777.74477794272,199879.5174201085,430922.0657964003,199879.5174201085,430922.0657964003,434943.7664040266,2698257.541627871,5108235.294117646,5108235.294117646,3480588.235294118,3480588.235294118,3480588.235294118,2698257.541627871,2698257.541627871,2698257.541627871,269.7676470588235,345.8617647058823,263.80294117647054,,239.020588235298,467634.50013385626,528813.9293001154,199879.5174201085,,436356.4074455202,1239622.1021760972,2698257.541627871,2698257.541627871,,1239622.1021760972,239.0205882352941,199879.5174201085,1239622.1021760972
2023-12-07 23:00:00,284.825,298.18125,354.65,285.9,273.3108153835814,273.3108153835814,273.3108153835814,263.5,263.5,263.5,478544.90525864763,519511.25886198634,232619.65201376908,232619.65201376908,200392.81145800225,430799.1582183252,200392.81145800225,430799.1582183252,435034.007896857,2675170.0941093797,5097500.0,5097500.0,3500000.0,3500000.0,3500000.0,2675170.0941093797,2675170.0941093797,2675170.0941093797,269.775,345.2125,263.5,,239.28125000000475,467484.44065145834,528325.9339610112,200392.81145800225,,436392.4076007807,1250924.4515225268,2675170.0941093797,2675170.0941093797,,1250924.4515225268,239.28124999999997,200392.81145800225,1250924.4515225268
2023-12-08 00:00:00,284.39374999999995,299.00624999999997,355.23125,285.9375,273.08746340250497,273.08746340250497,273.08746340250497,263.3875,263.3875,263.3875,479569.4090481789,520332.63001748605,232782.6268759618,232782.6268759618,199847.39842990067,430929.71067189344,199847.39842990067,430929.71067189344,435066.9413326608,2666633.295928416,5080625.0,5080625.0,3479375.0000000005,3479375.0000000005,3479375.0000000005,2666633.295928416,2666633.295928416,2666633.295928416,269.74375,345.13124999999997,263.3875,,239.35625000000542,467408.57056175784,528308.5864336839,199847.39842990067,,436402.6025303866,1254190.506306741,2666633.295928416,2666633.295928416,,1254190.506306741,239.35625,199847.39842990067,1254190.506306741
2023-12-08 01:00:00,281.70624999999995,297.55625,349.9375,284.18125,273.2973065786886,273.2973065786886,273.2973065786886,263.72499999999997,263.72499999999997,263.72499999999997,477632.4929149953,515803.6869564863,227942.32130634686,227942.32130634686,200359.79282696205,430807.1061597949,200359.79282696205,430807.1061597949,434967.20182155934,2692303.686103233,4873750.0,4873750.0,3498749.9999999995,3498749.9999999995,3498749.9999999995,2692303.686103233,2692303.686103233,2692303.686103233,269.75624999999997,345.9,263.72499999999997,,238.9937499999952,467639.5561513865,528898.9388668387,200359.79282696205,,436352.6508612065,1238462.6853218505,2692303.686103233,2692303.686103233,,1238462.6853218505,238.99374999999998,200359.79282696205,1238462.6853218505
2023-12-08 02:00:00,281.8264705882353,297.5735294117647,351.0617647058823,284.7029411764706,273.1707868223492,273.1707868223492,273.1707868223492,263.52647058823527,263.52647058823527,263.52647058823527,477840.0874553773,516725.6610328507,229399.111905798,229399.111905798,200050.74270429712,430881.21992346813,200050.74270429712,430881.21992346813,435026.21346011024,2677181.656267306,4921764.705882353,4921764.705882353,3487058.8235294116,3487058.8235294116,3487058.8235294116,2677181.656267306,2677181.656267306,2677181.656267306,269.80882352941177,345.13235294117646,263.52647058823527,,239.35588235294932,467472.06542302755,528228.2213573405,200050.74270429712,,436402.5527337341,1254174.4809061626,2677181.656267306,2677181.656267306,,1254174.4809061626,239.35588235294114,200050.74270429712,1254174.4809061626
2023-12-08 03:00:00,281.91249999999997,298.9375,351.86249999999995,284.2125,273.1552487177838,273.1552487177838,273.1552487177838,263.075,263.075,263.075,479780.4131781771,518140.3595402745,228058.47930685803,228058.47930685803,200012.81175778474,430890.28163140145,200012.81175778474,430890.28163140145,435156.7927499704,2643024.5913628615,4864375.0,4864375.0,3485625.0000000005,3485625.0000000005,3485625.0000000005,2643024.5913628615,2643024.5913628615,2643024.5913628615,270.66249999999997,345.0,263.075,,239.00000000000273,468513.93801553984,528356.506155298,200012.81175778474,,436353.52651332313,1238732.6149919964,2643024.5913628615,2643024.5913628615,,1238732.6149919964,238.99999999999997,200012.81175778474,1238732.6149919964
2023-12-08 04:00:00,281.99375,302.95624999999995,354.75624999999997,283.71875,273.1687950210547,273.1687950210547,273.1687950210547,263.53125,263.53125,263.53125,483807.73153883475,521857.90922467684,226685.4269169424,226685.4269169424,200045.88011245357,430882.3820192597,200045.88011245357,430882.3820192597,435024.80428517633,2677544.972962633,4821250.0,4821250.0,3486875.0,3486875.0,3486875.0,2677544.972962633,2677544.972962633,2677544.972962633,268.70624999999995,344.325,263.53125,,239.24375000000046,466467.783383433,527397.3272174023,200045.88011245357,,436387.28271457175,1249293.7795165917,2677544.972962633,2677544.972962633,,1249293.7795165917,239.24374999999998,200045.88011245357,1249293.7795165917
2023-12-08 05:00:00,281.80625,304.11875,354.38124999999997,283.78125,273.1958768851668,273.1958768851668,273.1958768851668,263.91875,263.91875,263.91875,484743.753632354,521448.4711961003,226878.35050680765,226878.35050680765,200112.00255017373,430866.5689893575,200112.00255017373,430866.5689893575,434908.66468826344,2707121.8664695323,4818125.0,4818125.0,3489374.9999999995,3489374.9999999995,3489374.9999999995,2707121.8664695323,2707121.8664695323,2707121.8664695323,268.95,345.79375,263.91875,,238.9000000000058,466913.8224952141,528675.896947133,200112.00255017373,,436339.4555801899,1234418.947371005,2707121.8664695323,2707121.8664695323,,1234418.947371005,238.89999999999998,200112.00255017373,1234418.947371005
2023-12-08 06:00:00,281.7029411764706,299.49117647058824,352.45588235294116,284.7029411764706,273.11339191350197,273.11339191350197,273.11339191350197,264.5911764705882,264.5911764705882,264.5911764705882,478982.21701765317,518204.3270383436,229350.8725372247,229350.8725372247,199910.65880398848,430914.6484446468,199910.65880398848,430914.6484446468,434698.1645715702,2759013.212607256,4941176.470588235,4941176.470588235,3481764.7058823523,3481764.7058823523,3481764.7058823523,2759013.212607256,2759013.212607256,2759013.212607256,267.9441176470588,345.5441176470588,264.5911764705882,,239.361764705885,465652.1325358043,528018.6319665352,199910.65880398848,,436403.34926902544,1254430.90544686,2759013.212607256,2759013.212607256,,1254430.90544686,239.36176470588234,199910.65880398848,1254430.90544686
2023-12-08 07:00:00,281.59375,295.09999999999997,347.325,284.0875,273.27027828361935,273.27027828361935,273.27027828361935,264.25624999999997,264.25624999999997,264.25624999999997,474334.47338358127,512787.5241431976,227680.86199450513,227680.86199450513,200293.74142289197,430822.9882315181,200293.74142289197,430822.9882315181,434804.4456296215,2733076.6613299884,4865625.0,4865625.0,3496250.0,3496250.0,3496250.0,2733076.6613299884,2733076.6613299884,2733076.6613299884,266.825,343.91249999999997,264.25624999999997,,239.1250000000074,464707.14588190464,526539.9476936613,200293.74142289197,,436370.9335083259,1244140.3316035436,2733076.6613299884,2733076.6613299884,,1244140.3316035436,239.12499999999997,200293.74142289197,1244140.3316035436
2023-12-08 08:00:00,281.75,296.64374999999995,349.775,284.36875,273.26351898218485,273.26351898218485,273.26351898218485,264.7125,264.7125,264.7125,475640.26676327974,515307.25070067216,228418.38997846507,228418.38997846507,200277.22562206964,430826.9558722731,200277.22562206964,430826.9558722731,434658.95661784074,2768452.768603608,4910000.0,4910000.0,3495624.9999999995,3495624.9999999995,3495624.9999999995,2768452.768603608,2768452.768603608,2768452.768603608,267.10625,345.83124999999995,264.7125,,239.04375000000553,465032.17124143714,528241.5084194338,200277.22562206964,,436359.6419468583,1240623.3385895852,2768452.768603608,2768452.768603608,,1240623.3385895852,239.04375,200277.22562206964,1240623.3385895852
2023-12-08 09:00:00,281.72499999999997,295.10625,347.01874999999995,284.28749999999997,273.28379421275037,273.28379421275037,273.28379421275037,264.36875,264.36875,264.36875,474228.9269236776,512056.4049699982,228178.93801739218,228178.93801739218,200326.76948355127,430815.049497452,200326.76948355127,430815.049497452,434769.0654895527,2741768.6062984923,4908125.0,4908125.0,3497500.0,3497500.0,3497500.0,2741768.6062984923,2741768.6062984923,2741768.6062984923,266.03125,343.97499999999997,264.36875,,239.0625000000027,463970.8412862466,526536.2739435005,200326.76948355127,,436362.2552728281,1241434.300317998,2741768.6062984923,2741768.6062984923,,1241434.300317998,239.06249999999997,200326.76948355127,1241434.300317998
2023-12-08 10:00:00,282.34375,299.1875,351.49375,284.67499999999995,273.22294444046594,273.22294444046594,273.22294444046594,264.68125,264.68125,264.68125,478554.03157366085,517150.0990142599,229289.2485486067,229289.2485486067,200178.10599175794,430850.7375506106,200178.10599175794,430850.7375506106,434669.0918614982,2766019.109891769,4931875.0,4931875.0,3491875.0000000005,3491875.0000000005,3491875.0000000005,2766019.109891769,2766019.109891769,2766019.109891769,267.81874999999997,346.29375,264.68125,,239.30000000000263,465568.1410561092,528736.7760165691,200178.10599175794,,436394.96319135086,1251740.3761980976,2766019.109891769,2766019.109891769,,1251740.3761980976,239.29999999999998,200178.10599175794,1251740.3761980976
2023-12-08 11:00:00,283.04375,296.61249999999995,352.3375,285.98125,273.22294444046594,273.22294444046594,273.22294444046594,264.2,264.2,264.2,476109.97645603016,516794.3176051106,232879.65163741529,232879.65163741529,200178.10599175794,430850.7375506106,200178.10599175794,430850.7375506106,434822.01521543553,2728738.263435158,5095000.0,5095000.0,3491875.0000000005,3491875.0000000005,3491875.0000000005,2728738.263435158,2728738.263435158,2728738.263435158,266.54375,343.775,264.2,,239.29375000000164,464326.3896340332,526432.3416624148,200178.10599175794,,436394.11183560773,1251468.3576893373,2728738.263435158,2728738.263435158,,1251468.3576893373,239.29375,200178.10599175794,1251468.3576893373
2023-12-08 12:00:00,283.5382352941176,296.75588235294117,352.2323529411765,286.0147058823529,273.2281174923565,273.2281174923565,273.2281174923565,264.2735294117647,264.2735294117647,264.2735294117647,476200.54373716965,516784.2243078594,233022.37035425566,233022.37035425566,200190.7412547258,430847.7088558126,200190.7412547258,430847.7088558126,434799.03232777235,2734410.385230814,5081176.470588235,5081176.470588235,3492352.9411764713,3492352.9411764713,3492352.9411764713,2734410.385230814,2734410.385230814,2734410.385230814,265.54999999999995,343.6205882352941,264.2735294117647,,238.89117647059436,463608.27927986305,526228.8294235066,200190.7412547258,,436338.207835421,1234038.8626737157,2734410.385230814,2734410.385230814,,1234038.8626737157,238.89117647058822,200190.7412547258,1234038.8626737157
2023-12-08 13:00:00,283.76874999999995,294.95624999999995,349.75624999999997,286.0,273.27703669371823,273.27703669371823,273.27703669371823,264.75,264.75,264.75,473671.6871074011,513743.8045950235,232946.80443420174,232946.80443420174,200310.2560431824,430819.01943992014,200310.2560431824,430819.01943992014,434646.7610828416,2771375.228613313,5091875.0,5091875.0,3496875.0,3496875.0,3496875.0,2771375.228613313,2771375.228613313,2771375.228613313,266.94374999999997,346.30625,264.75,,238.82500000000329,465009.202758474,528708.4413471107,200310.2560431824,,436328.8177852047,1231190.9801140812,2771375.228613313,2771375.228613313,,1231190.9801140812,238.825,200310.2560431824,1231190.9801140812
2023-12-08 14:00:00,283.36249999999995,296.41249999999997,350.1875,285.69374999999997,273.22294444046594,273.22294444046594,273.22294444046594,265.025,265.025,265.025,475063.44964630465,514540.1723447017,232083.9284807572,232083.9284807572,200178.10599175794,430850.7375506106,200178.10599175794,430850.7375506106,434556.2144793983,2792875.694144673,5058750.0,5058750.0,3491875.0000000005,3491875.0000000005,3491875.0000000005,2792875.694144673,2792875.694144673,2792875.694144673,268.88124999999997,348.04375,265.025,,238.9687500000051,466805.493072369,530334.3070795385,200178.10599175794,,436349.1432086165,1237383.4007247216,2792875.694144673,2792875.694144673,,1237383.4007247216,238.96874999999997,200178.10599175794,1237383.4007247216
